city,year,sport,discipline,event,gender,country_code,country,event_gender,medal,GDP
Beijing,2008,Volleyball,Volleyball,volleyball,Men,RUS,Russia,M,Bronze,1660844408499.61
Beijing,2008,Volleyball,Volleyball,volleyball,Women,BRA,Brazil,W,Gold,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Men,RUS,Russia,M,Bronze,1660844408499.61
Beijing,2008,Volleyball,Volleyball,volleyball,Men,RUS,Russia,M,Bronze,1660844408499.61
Beijing,2008,Volleyball,Volleyball,volleyball,Men,USA,United States,M,Gold,14718582000000
Beijing,2008,Volleyball,Volleyball,volleyball,Men,BRA,Brazil,M,Silver,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Women,BRA,Brazil,W,Gold,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Men,BRA,Brazil,M,Silver,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Women,CHN,China,W,Bronze,4598206091384
Beijing,2008,Volleyball,Volleyball,volleyball,Men,BRA,Brazil,M,Silver,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Men,BRA,Brazil,M,Silver,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Women,USA,United States,W,Silver,14718582000000
Beijing,2008,Volleyball,Volleyball,volleyball,Women,BRA,Brazil,W,Gold,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Women,BRA,Brazil,W,Gold,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Women,CHN,China,W,Bronze,4598206091384
Beijing,2008,Volleyball,Volleyball,volleyball,Women,CHN,China,W,Bronze,4598206091384
Beijing,2008,Volleyball,Volleyball,volleyball,Women,BRA,Brazil,W,Gold,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Women,BRA,Brazil,W,Gold,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Men,USA,United States,M,Gold,14718582000000
Beijing,2008,Volleyball,Volleyball,volleyball,Men,BRA,Brazil,M,Silver,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Men,USA,United States,M,Gold,14718582000000
Beijing,2008,Volleyball,Volleyball,volleyball,Women,BRA,Brazil,W,Gold,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Men,RUS,Russia,M,Bronze,1660844408499.61
Beijing,2008,Volleyball,Volleyball,volleyball,Men,RUS,Russia,M,Bronze,1660844408499.61
Beijing,2008,Volleyball,Volleyball,volleyball,Women,USA,United States,W,Silver,14718582000000
Beijing,2008,Volleyball,Volleyball,volleyball,Men,BRA,Brazil,M,Silver,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Men,USA,United States,M,Gold,14718582000000
Beijing,2008,Volleyball,Volleyball,volleyball,Women,BRA,Brazil,W,Gold,1695824517395.57
Beijing,2008,Volleyball,Volleyball,volleyball,Women,USA,United States,W,Silver,14718582000000
Beijing,2008,Weightlifting,Weightlifting,94kg,Men,KAZ,Kazakhstan,M,Gold,133441612246.798
Beijing,2008,Weightlifting,Weightlifting,58kg,Women,CHN,China,W,Gold,4598206091384
Beijing,2008,Weightlifting,Weightlifting,77kg,Men,KOR,"Korea, South",M,Gold,1002219052967.54
Beijing,2008,Weightlifting,Weightlifting,105kg,Men,RUS,Russia,M,Silver,1660844408499.61
Beijing,2008,Weightlifting,Weightlifting,62kg,Men,COL,Colombia,M,Silver,243982436734.233
Beijing,2008,Weightlifting,Weightlifting,+ 75kg,Women,KAZ,Kazakhstan,W,Bronze,133441612246.798
Beijing,2008,Weightlifting,Weightlifting,85kg,Men,CHN,China,M,Gold,4598206091384
Beijing,2008,Weightlifting,Weightlifting,69kg,Women,CHN,China,W,Gold,4598206091384
Beijing,2008,Weightlifting,Weightlifting,48kg,Women,TUR,Turkey,W,Silver,764335657318.479
Beijing,2008,Weightlifting,Weightlifting,+ 75kg,Women,UKR,Ukraine,W,Silver,179992405832.321
Beijing,2008,Weightlifting,Weightlifting,53kg,Women,THA,Thailand,W,Gold,291383081231.82
Beijing,2008,Weightlifting,Weightlifting,63kg,Women,KAZ,Kazakhstan,W,Silver,133441612246.798
Beijing,2008,Weightlifting,Weightlifting,62kg,Men,CHN,China,M,Gold,4598206091384
Beijing,2008,Weightlifting,Weightlifting,77kg,Men,ARM,Armenia,M,Bronze,11662040713.8753
Beijing,2008,Weightlifting,Weightlifting,105kg,Men,RUS,Russia,M,Bronze,1660844408499.61
Beijing,2008,Weightlifting,Weightlifting,94kg,Men,RUS,Russia,M,Bronze,1660844408499.61
Beijing,2008,Weightlifting,Weightlifting,+ 75kg,Women,KOR,"Korea, South",W,Gold,1002219052967.54
Beijing,2008,Weightlifting,Weightlifting,58kg,Women,RUS,Russia,W,Silver,1660844408499.61
Beijing,2008,Weightlifting,Weightlifting,75kg,Women,KAZ,Kazakhstan,W,Silver,133441612246.798
Beijing,2008,Weightlifting,Weightlifting,69kg,Women,RUS,Russia,W,Silver,1660844408499.61
Beijing,2008,Weightlifting,Weightlifting,53kg,Women,KOR,"Korea, South",W,Silver,1002219052967.54
Beijing,2008,Weightlifting,Weightlifting,85kg,Men,ARM,Armenia,M,Bronze,11662040713.8753
Beijing,2008,Weightlifting,Weightlifting,"- 56kg, total (bantamweight)",Men,CHN,China,M,Gold,4598206091384
Beijing,2008,Weightlifting,Weightlifting,69kg,Men,ARM,Armenia,M,Bronze,11662040713.8753
Beijing,2008,Weightlifting,Weightlifting,94kg,Men,POL,Poland,M,Silver,533815789473.684
Beijing,2008,Weightlifting,Weightlifting,75kg,Women,CHN,China,W,Gold,4598206091384
Beijing,2008,Weightlifting,Weightlifting,85kg,Men,BLR,Belarus,M,Silver,60763483146.0674
Beijing,2008,Weightlifting,Weightlifting,69kg,Women,UKR,Ukraine,W,Bronze,179992405832.321
Beijing,2008,Weightlifting,Weightlifting,105kg,Men,BLR,Belarus,M,Gold,60763483146.0674
Beijing,2008,Weightlifting,Weightlifting,48kg,Women,CHN,China,W,Gold,4598206091384
Beijing,2008,Weightlifting,Weightlifting,69kg,Men,CHN,China,M,Gold,4598206091384
Beijing,2008,Weightlifting,Weightlifting,+ 105kg,Men,RUS,Russia,M,Silver,1660844408499.61
Beijing,2008,Weightlifting,Weightlifting,75kg,Women,RUS,Russia,W,Bronze,1660844408499.61
Beijing,2008,Weightlifting,Weightlifting,53kg,Women,BLR,Belarus,W,Bronze,60763483146.0674
Beijing,2008,Weightlifting,Weightlifting,69kg,Men,FRA,France,M,Silver,2923465651091.26
Beijing,2008,Weightlifting,Weightlifting,77kg,Men,CHN,China,M,Silver,4598206091384
Beijing,2008,Wrestling,Wrestling Free.,84 - 96kg,Men,GEO,Georgia,M,Bronze,12795044472.7663
Beijing,2008,Wrestling,Wrestling Free.,74 - 84kg,Men,RUS,Russia,M,Bronze,1660844408499.61
Beijing,2008,Wrestling,Wrestling Free.,60 - 66kg,Men,UKR,Ukraine,M,Silver,179992405832.321
Beijing,2008,Wrestling,Wrestling Free.,48 - 55kg,Women,CHN,China,W,Silver,4598206091384
Beijing,2008,Wrestling,Wrestling Free.,63 - 72kg,Women,JPN,Japan,W,Bronze,5037908465114.48
Beijing,2008,Wrestling,Wrestling Free.,66 - 74kg,Men,UZB,Uzbekistan,M,Silver,29549438883.8338
Beijing,2008,Wrestling,Wrestling Free.,60 - 66kg,Men,GEO,Georgia,M,Bronze,12795044472.7663
Beijing,2008,Wrestling,Wrestling Free.,96 - 120kg,Men,RUS,Russia,M,Silver,1660844408499.61
Beijing,2008,Wrestling,Wrestling Free.,66 - 74kg,Men,RUS,Russia,M,Gold,1660844408499.61
Beijing,2008,Wrestling,Wrestling Free.,- 48kg,Women,JPN,Japan,W,Silver,5037908465114.48
Beijing,2008,Wrestling,Wrestling Free.,74 - 84kg,Men,GEO,Georgia,M,Gold,12795044472.7663
Beijing,2008,Wrestling,Wrestling Free.,63 - 72kg,Women,POL,Poland,W,Bronze,533815789473.684
Beijing,2008,Wrestling,Wrestling Free.,96 - 120kg,Men,KAZ,Kazakhstan,M,Bronze,133441612246.798
Beijing,2008,Wrestling,Wrestling Free.,55 - 60kg,Men,RUS,Russia,M,Gold,1660844408499.61
Beijing,2008,Wrestling,Wrestling Free.,- 55kg,Men,USA,United States,M,Gold,14718582000000
Beijing,2008,Wrestling,Wrestling Free.,84 - 96kg,Men,AZE,Azerbaijan,M,Bronze,48852482960.0779
Beijing,2008,Wrestling,Wrestling Free.,- 48kg,Women,AZE,Azerbaijan,W,Bronze,48852482960.0779
Beijing,2008,Wrestling,Wrestling Free.,84 - 96kg,Men,RUS,Russia,M,Gold,1660844408499.61
Beijing,2008,Wrestling,Wrestling Free.,63 - 72kg,Women,CHN,China,W,Gold,4598206091384
Beijing,2008,Wrestling,Wrestling Free.,- 55kg,Men,JPN,Japan,M,Silver,5037908465114.48
Beijing,2008,Wrestling,Wrestling Free.,48 - 55kg,Women,JPN,Japan,W,Gold,5037908465114.48
Beijing,2008,Wrestling,Wrestling Free.,- 48kg,Women,CAN,Canada,W,Gold,1549131208997.19
Beijing,2008,Wrestling,Wrestling Free.,96 - 120kg,Men,SVK,Slovakia,M,Bronze,100324627215.468
Beijing,2008,Wrestling,Wrestling Free.,60 - 66kg,Men,IND,India,M,Bronze,1186952757635.85
Beijing,2008,Wrestling,Wrestling Free.,74 - 84kg,Men,UKR,Ukraine,M,Bronze,179992405832.321
Beijing,2008,Wrestling,Wrestling Free.,55 - 60kg,Men,UKR,Ukraine,M,Silver,179992405832.321
Beijing,2008,Wrestling,Wrestling Free.,66 - 74kg,Men,BLR,Belarus,M,Bronze,60763483146.0674
Beijing,2008,Wrestling,Wrestling Free.,- 48kg,Women,UKR,Ukraine,W,Bronze,179992405832.321
Beijing,2008,Wrestling,Wrestling Free.,55 - 63kg,Women,JPN,Japan,W,Gold,5037908465114.48
Beijing,2008,Wrestling,Wrestling Free.,55 - 63kg,Women,RUS,Russia,W,Silver,1660844408499.61
Beijing,2008,Wrestling,Wrestling Free.,- 55kg,Men,RUS,Russia,M,Bronze,1660844408499.61
Beijing,2008,Wrestling,Wrestling Free.,96 - 120kg,Men,UZB,Uzbekistan,M,Gold,29549438883.8338
Beijing,2008,Wrestling,Wrestling Free.,55 - 63kg,Women,USA,United States,W,Bronze,14718582000000
Beijing,2008,Wrestling,Wrestling Free.,55 - 60kg,Men,JPN,Japan,M,Bronze,5037908465114.48
Beijing,2008,Wrestling,Wrestling Free.,84 - 96kg,Men,KAZ,Kazakhstan,M,Silver,133441612246.798
Beijing,2008,Wrestling,Wrestling Free.,48 - 55kg,Women,COL,Colombia,W,Bronze,243982436734.233
Beijing,2008,Wrestling,Wrestling Free.,60 - 66kg,Men,TUR,Turkey,M,Gold,764335657318.479
Beijing,2008,Wrestling,Wrestling Free.,74 - 84kg,Men,TJK,Tajikistan,M,Silver,5161336170.46084
Beijing,2008,Wrestling,Wrestling Free.,55 - 63kg,Women,KAZ,Kazakhstan,W,Bronze,133441612246.798
Beijing,2008,Wrestling,Wrestling Free.,48 - 55kg,Women,CAN,Canada,W,Bronze,1549131208997.19
Beijing,2008,Wrestling,Wrestling Gre-R,66 - 74kg,Men,CHN,China,M,Silver,4598206091384
